id,name,is_land,is_sea,good,dist_to_iron,dist_to_coal,paired_score,status,owner_tag,start_pop,total_life_rating
2555,Augusta,True,False,cotton,1,1,1,PASS,PLA,,35
2556,Asheville,True,False,tobacco,2,1,2,PASS,PLA,,35
2557,Esbjerg,True,False,fruit,1,1,1,PASS,SCA,,35
2558,De Aar,True,False,fruit,1,3,3,PASS,LWE,,35
2559,Suhaj,True,False,cotton,2,3,3,PASS,EGY,,35
2560,Darmstadt,True,False,fruit,2,3,3,PASS,HES,,40
2561,Siegburg,True,False,cattle,1,1,1,PASS,BEG,,40
2562,Tainan,True,False,timber,3,5,5,PASS,TNG,,32
2563,Safi,True,False,grain,3,4,4,PASS,SPA,,35
2564,Salima,True,False,cattle,2,4,4,PASS,,,30
2565,Cebu,True,False,fish,2,-1,-1,ISLAND,TON,,35
2566,Agartala,True,False,grain,4,3,4,PASS,BUR,,32
2567,Gaeta,True,False,fish,2,1,2,PASS,ARA,,35
2568,Lugano,True,False,wool,1,2,2,PASS,LOM,,32
2569,Niksic,True,False,grain,1,1,1,PASS,MON,,35
2570,Beauvais,True,False,grain,3,2,3,PASS,DUA,,31
2571,Tauranga,True,False,cattle,-1,-1,-1,ISLAND,AOT,,35
2572,Nan,True,False,opium,2,4,4,PASS,CAM,,35
2573,Mboul,True,False,grain,1,5,5,PASS,,,25
2574,Mochudi,True,False,wool,1,2,2,PASS,GRQ,,20
2575,Ipoh,True,False,timber,3,1,3,PASS,JOH,,35
2576,Natuna,True,False,fish,-1,-1,-1,ISLAND,BRU,,31
2577,Pljevlja,True,False,iron,0,1,1,PASS,MON,,35
2578,Tacna,True,False,wool,1,2,2,PASS,CLM,,20
2579,Truk,True,False,fish,-1,-1,-1,ISLAND,,,10
2580,Stara Ladoga,True,False,grain,2,5,5,PASS,NOV,,35
2581,Mataka,True,False,grain,1,2,2,PASS,,,15
2582,Kotor,True,False,fish,2,2,2,PASS,MON,,35
2583,Cetinje,True,False,fruit,1,2,2,PASS,MON,,35
2584,Bielsko,True,False,coal,1,0,1,PASS,BOH,,40
2585,Matan as Sarah,True,False,wool,1,4,4,PASS,,,10
2586,Al-Ahsa,True,False,grain,3,3,3,PASS,NEJ,,10
2587,Kola,True,False,coal,1,0,1,PASS,NOV,,10
2588,Onega,True,False,timber,2,3,3,PASS,NOV,,10
2589,Kanin,True,False,fish,4,1,4,PASS,JAP,,30
2590,Ceuta,True,False,fish,4,3,4,PASS,SPA,,35
2591,Tranquebar,True,False,iron,0,2,2,PASS,,,10
2592,Ungava,True,False,timber,4,1,4,PASS,VIN,,10
2593,Fort George,True,False,timber,3,2,3,PASS,VIN,,10
2594,Pickle,True,False,timber,2,1,2,PASS,VIN,,20
2595,Nunavut,True,False,fish,2,4,4,PASS,VIN,,10
2596,Fort Resolution,True,False,fish,1,3,3,PASS,,,15
2597,Fort Vermilion,True,False,timber,2,2,2,PASS,,,15
2598,Fort Liard,True,False,timber,3,3,3,PASS,,,10
2599,Fort Yukon,True,False,fish,4,2,4,PASS,JAP,,15
2600,Altamira,True,False,grain,3,1,3,PASS,,,20
2601,Sandy Desert,True,False,grain,5,4,5,PASS,,,25
2602,Roebourne,True,False,grain,6,3,6,WARN,,,35
2603,Tanami,True,False,cattle,5,5,5,PASS,,,25
2604,Normanton,True,False,tropical_wood,4,5,5,PASS,,,35
2605,Gibson's Desert,True,False,grain,5,3,5,PASS,,,25
2606,Aktogay,True,False,coal,1,0,1,PASS,CHG,,35
2607,Taklamakan,True,False,cotton,3,2,3,PASS,CHG,,35
2608,Khatgal,True,False,iron,0,1,1,PASS,CHG,,35
2609,Araouane,True,False,grain,1,4,4,PASS,,,10
2610,Oral,True,False,cattle,1,3,3,PASS,NOG,,35
2611,Turgay,True,False,wool,1,1,1,PASS,CHG,,35
2612,Zhambyl,True,False,coal,2,0,2,PASS,CHG,,35
2613,Novyj Urengoj,True,False,timber,2,2,2,PASS,RUS,,15
2614,Panajevsk,True,False,cotton,1,4,4,PASS,CHG,,35
2615,Sidorovsk,True,False,timber,2,1,2,PASS,,,10
2616,Korf,True,False,fish,3,2,3,PASS,AIN,,20
2617,Amgun,True,False,coal,2,0,2,PASS,MCK,,32
2618,Talaya,True,False,grain,3,5,5,PASS,AIN,,20
2619,Indigirka,True,False,timber,1,5,5,PASS,,,10
2620,Kolyma,True,False,cattle,2,4,4,PASS,AIN,,15
2621,Srednekolymsk,True,False,timber,1,5,5,PASS,,,10
2622,Majn,True,False,grain,1,4,4,PASS,,,15
2623,Midway Island,True,False,fish,-1,-1,-1,ISLAND,HAW,,10
2624,Loango,True,False,timber,1,2,2,PASS,,,20
2625,Port Hope Simpson,True,False,fish,2,2,2,PASS,VIN,,15
2626,Port Harrison,True,False,timber,3,1,3,PASS,VIN,,10
2627,Fort Chimo,True,False,coal,3,0,3,PASS,VIN,,35
2628,Attawapiskat,True,False,fish,1,4,4,PASS,CLM,,31
2629,Beatton River,True,False,timber,2,3,3,PASS,,,15
2630,Fairbanks,True,False,fish,4,2,4,PASS,JAP,,15
2631,Yukon,True,False,fish,5,1,5,PASS,JAP,,15
2632,Kwangchowan,True,False,silk,5,4,5,PASS,TAI,,32
2633,Palana,True,False,fish,4,1,4,PASS,AIN,,15
2634,Khatyrka,True,False,fish,3,3,3,PASS,AIN,,10
2635,Kariba,True,False,grain,2,2,2,PASS,,,20
2636,Aasiaat,True,False,grain,1,2,2,PASS,BRG,,35
2637,Navarin,True,False,fish,3,4,4,PASS,AIN,,10
2638,Sugoj,True,False,grain,2,5,5,PASS,AIN,,15
2639,Susuman,True,False,fish,3,4,4,PASS,AIN,,20
2640,Ugolnoe,True,False,fish,4,4,4,PASS,SIN,,31
2641,Ajan,True,False,grain,4,2,4,PASS,AIN,,35
2642,Tomtor,True,False,cattle,3,3,3,PASS,,,15
2643,Honuu,True,False,grain,2,4,4,PASS,,,10
2644,Tommot,True,False,timber,3,1,3,PASS,,,20
2645,Artemovskij,True,False,coal,3,0,3,PASS,,,20
2646,Niznevartovsk,True,False,coal,3,0,3,PASS,,,15
2647,Lifau,True,False,fish,6,3,6,WARN,DUA,,35
2648,Handyga,True,False,grain,4,2,4,PASS,,,35
2649,Tomtor,True,False,grain,3,3,3,PASS,,,10
2650,Malykaj,True,False,grain,2,1,2,PASS,,,15
2651,Zigansk,True,False,timber,1,1,1,PASS,,,15
2652,Kular,True,False,grain,3,4,4,PASS,,,10
2653,Saskylah,True,False,timber,2,3,3,PASS,,,10
2654,Hatanga,True,False,timber,2,3,3,PASS,,,10
2655,Essej,True,False,iron,0,1,1,PASS,,,15
2656,Vanavara,True,False,coal,2,0,2,PASS,,,15
2657,Svetlogorsk,True,False,timber,2,3,3,PASS,,,10
2658,Kheta,True,False,timber,2,3,3,PASS,,,35
2659,Guba,True,False,timber,2,2,2,PASS,,,10
2660,Anuj,True,False,grain,1,5,5,PASS,,,15
2661,Anjuj,True,False,timber,1,5,5,PASS,,,10
2662,Ambarcik,True,False,iron,0,5,5,PASS,,,15
2663,Manily,True,False,grain,2,3,3,PASS,AIN,,15
2664,Omolon,True,False,iron,0,6,6,WARN,ABU,,31
2665,Cokurdah,True,False,timber,2,5,5,PASS,,,10
2666,Komsomolskiy,True,False,grain,2,4,4,PASS,AIN,,10
2667,Kazace,True,False,timber,3,4,4,PASS,,,10
2668,Adyca,True,False,grain,3,4,4,PASS,,,10
2669,Majja,True,False,iron,0,3,3,PASS,LOM,,35
2670,Tiksi,True,False,timber,2,3,3,PASS,,,35
2671,Lena,True,False,grain,2,2,2,PASS,,,15
2672,Borogoncy,True,False,timber,4,3,4,PASS,,,15
2673,Olenek,True,False,grain,1,2,2,PASS,,,10
2674,Novyj Kajak,True,False,timber,4,3,4,PASS,,,15
2675,Ajhal,True,False,grain,1,1,1,PASS,,,15
2676,Kirensk,True,False,grain,3,1,3,PASS,CHG,,35
2677,Nepa,True,False,coal,2,0,2,PASS,,,35
2678,Bulgan,True,False,timber,1,1,1,PASS,CHG,,35
2679,Khovd,True,False,cotton,1,1,1,PASS,CHG,,35
2680,Dudinka,True,False,timber,1,2,2,PASS,,,10
2681,Taz,True,False,tea,2,4,4,PASS,TNG,,35
2682,Nadym,True,False,timber,1,2,2,PASS,,,10
2683,Vasjugan,True,False,coal,2,0,2,PASS,SIB,,35
2684,Aksarka,True,False,timber,2,2,2,PASS,,,10
2685,Njagan,True,False,timber,1,1,1,PASS,SIB,,35
2686,Isim,True,False,sulphur,1,1,1,PASS,SIB,,35
2687,Amderma,True,False,fish,2,2,2,PASS,NOV,,10
2688,Inta,True,False,timber,3,2,3,PASS,NOV,,10
2689,Vojvoz,True,False,precious_metal,2,1,2,PASS,NOV,,15
2690,Gornopravdinsk,True,False,grain,1,2,2,PASS,,,15
2691,Vorgovo,True,False,grain,2,1,2,PASS,,,35
2692,Kostino,True,False,grain,1,1,1,PASS,,,15
2693,Kotuj,True,False,timber,1,2,2,PASS,,,10
2694,Erbogacen,True,False,grain,1,1,1,PASS,,,15
2695,Lensk,True,False,grain,2,1,2,PASS,,,20
2696,Nerjungri,True,False,grain,4,2,4,PASS,,,20
2697,Tygda,True,False,grain,3,1,3,PASS,AIN,,35
2698,Slavgorod,True,False,coal,1,0,1,PASS,CHG,,35
2699,Izma,True,False,timber,3,2,3,PASS,NOV,,10
2700,Usogorsk,True,False,timber,2,1,2,PASS,NOV,,35
2701,Cunyja,True,False,grain,1,1,1,PASS,,,35
2702,Aralsk,True,False,wool,2,1,2,PASS,NOG,,30
2703,V�nern,False,True,,-1,-1,-1,SEA,,,
2704,V�ttern,False,True,,-1,-1,-1,SEA,,,
2705,Gulf of Bothnia,False,True,,-1,-1,-1,SEA,,,
2706,�lands Hav,False,True,,-1,-1,-1,SEA,,,
2707,Gulf of Finland,False,True,,-1,-1,-1,SEA,,,
2708,Western Baltic Sea,False,True,,-1,-1,-1,SEA,,,
2709,Gulf of Riga,False,True,,-1,-1,-1,SEA,,,
2710,Southern Baltic Sea,False,True,,-1,-1,-1,SEA,,,
2711,�resund,False,True,,-1,-1,-1,SEA,,,
2712,Kattegat,False,True,,-1,-1,-1,SEA,,,
2713,Peipsi J�rv,False,True,,-1,-1,-1,SEA,,,
2714,Ladoga,False,True,,-1,-1,-1,SEA,,,
2715,Onega,False,True,,-1,-1,-1,SEA,,,
2716,White Sea,False,True,,-1,-1,-1,SEA,,,
2717,Lofoten Sea,False,True,,-1,-1,-1,SEA,,,
2718,Northern Norwegian Sea,False,True,,-1,-1,-1,SEA,,,
2719,Southern Norwegian Sea,False,True,,-1,-1,-1,SEA,,,
2720,Skagerrack,False,True,,-1,-1,-1,SEA,,,
2721,Helgoland Bight,False,True,,-1,-1,-1,SEA,,,
2722,Coast of Holland,False,True,,-1,-1,-1,SEA,,,
2723,Dogger Bank,False,True,,-1,-1,-1,SEA,,,
2724,Straits of Dover,False,True,,-1,-1,-1,SEA,,,
2725,The Channel,False,True,,-1,-1,-1,SEA,,,
2726,Lands End,False,True,,-1,-1,-1,SEA,,,
2727,Coast of Britanny,False,True,,-1,-1,-1,SEA,,,
2728,Quiberon Bay,False,True,,-1,-1,-1,SEA,,,
2729,Cote D'Argent,False,True,,-1,-1,-1,SEA,,,
2730,Bay of Biscay,False,True,,-1,-1,-1,SEA,,,
2731,Cantabrian Sea,False,True,,-1,-1,-1,SEA,,,
2732,Tyne,False,True,,-1,-1,-1,SEA,,,
2733,Firth of Forth,False,True,,-1,-1,-1,SEA,,,
2734,The North Sea,False,True,,-1,-1,-1,SEA,,,
2735,Moray Firth,False,True,,-1,-1,-1,SEA,,,
2736,North Channel,False,True,,-1,-1,-1,SEA,,,
2737,Irish Sea,False,True,,-1,-1,-1,SEA,,,
2738,St. George's Channel,False,True,,-1,-1,-1,SEA,,,
2739,Donegal Bay,False,True,,-1,-1,-1,SEA,,,
2740,Dingle Bay,False,True,,-1,-1,-1,SEA,,,
2741,Celtic Sea,False,True,,-1,-1,-1,SEA,,,
2742,Western Approaches,False,True,,-1,-1,-1,SEA,,,
2743,Finisterre Bay,False,True,,-1,-1,-1,SEA,,,
2744,Lusitanian Sea,False,True,,-1,-1,-1,SEA,,,
2745,Gulf of Cadiz,False,True,,-1,-1,-1,SEA,,,
2746,Straits of Gibraltar,False,True,,-1,-1,-1,SEA,,,
2747,Gulf of Almeira,False,True,,-1,-1,-1,SEA,,,
2748,Gulf of Valencia,False,True,,-1,-1,-1,SEA,,,
2749,Gulf of Lion,False,True,,-1,-1,-1,SEA,,,
2750,Cote D'Azur,False,True,,-1,-1,-1,SEA,,,
2751,Ligurian Sea,False,True,,-1,-1,-1,SEA,,,
2752,Gulf of Mallocra,False,True,,-1,-1,-1,SEA,,,
2753,Western Mediterranean,False,True,,-1,-1,-1,SEA,,,
2754,Barbary Coast,False,True,,-1,-1,-1,SEA,,,
2755,Cape Bon,False,True,,-1,-1,-1,SEA,,,
2756,Tyrrenean Sea,False,True,,-1,-1,-1,SEA,,,
2757,Bay of Naples,False,True,,-1,-1,-1,SEA,,,
2758,Gulf of Gabes,False,True,,-1,-1,-1,SEA,,,
2759,Malta Channel,False,True,,-1,-1,-1,SEA,,,
2760,Straits of Messina,False,True,,-1,-1,-1,SEA,,,
2761,Gulf of Venice,False,True,,-1,-1,-1,SEA,,,
2762,Adriatic Sea,False,True,,-1,-1,-1,SEA,,,
2763,Straits of Otranto,False,True,,-1,-1,-1,SEA,,,
2764,Gulf of Taranto,False,True,,-1,-1,-1,SEA,,,
2765,Ionian Sea,False,True,,-1,-1,-1,SEA,,,
2766,Gulf of Sirte,False,True,,-1,-1,-1,SEA,,,
2767,Gulf of Tobruk,False,True,,-1,-1,-1,SEA,,,
2768,Bay of Alexandrian,False,True,,-1,-1,-1,SEA,,,
2769,Palestinian Coast,False,True,,-1,-1,-1,SEA,,,
2770,Gulf of Cyprus,False,True,,-1,-1,-1,SEA,,,
2771,Sea of Crete,False,True,,-1,-1,-1,SEA,,,
2772,Aegean Sea,False,True,,-1,-1,-1,SEA,,,
2773,Sea of Marmara,False,True,,-1,-1,-1,SEA,,,
2774,Gulf of Varna,False,True,,-1,-1,-1,SEA,,,
2775,Gulf of Odessa,False,True,,-1,-1,-1,SEA,,,
2776,Sea of Azov,False,True,,-1,-1,-1,SEA,,,
2777,Eastern Black Sea,False,True,,-1,-1,-1,SEA,,,
2778,Lake Balaton,False,True,,-1,-1,-1,SEA,,,
2779,Caspian Sea,False,True,,-1,-1,-1,SEA,,,
2780,Aral Sea,False,True,,-1,-1,-1,SEA,,,
2781,Gulf of Suez,False,True,,-1,-1,-1,SEA,,,
2782,Red Sea,False,True,,-1,-1,-1,SEA,,,
2783,Straits of Obokk,False,True,,-1,-1,-1,SEA,,,
2784,Bal el Mandeb,False,True,,-1,-1,-1,SEA,,,
2785,Coast of Mascate,False,True,,-1,-1,-1,SEA,,,
2786,Mascate Coast,False,True,,-1,-1,-1,SEA,,,
2787,Straits of Hormuz,False,True,,-1,-1,-1,SEA,,,
2788,Persian Gulf,False,True,,-1,-1,-1,SEA,,,
2789,Gulf of Indus,False,True,,-1,-1,-1,SEA,,,
2790,Gulf of Gujarat,False,True,,-1,-1,-1,SEA,,,
2791,Laquedive Islands,False,True,,-1,-1,-1,SEA,,,
2792,Coast of Malabar,False,True,,-1,-1,-1,SEA,,,
2793,Comorin Cape,False,True,,-1,-1,-1,SEA,,,
2794,Coast of Caramandel,False,True,,-1,-1,-1,SEA,,,
2795,Coast of Orissa,False,True,,-1,-1,-1,SEA,,,
2796,Ganges Delta,False,True,,-1,-1,-1,SEA,,,
2797,Akyab Bay,False,True,,-1,-1,-1,SEA,,,
2798,Irrawady Delta,False,True,,-1,-1,-1,SEA,,,
2799,Andaman Sea,False,True,,-1,-1,-1,SEA,,,
2800,Mergui Archipelago,False,True,,-1,-1,-1,SEA,,,
2801,Straits of Malacca,False,True,,-1,-1,-1,SEA,,,
2802,Nicobar Isles,False,True,,-1,-1,-1,SEA,,,
2803,Coast of Atjeh,False,True,,-1,-1,-1,SEA,,,
2804,Coast of Sumatra,False,True,,-1,-1,-1,SEA,,,
2805,Christmas Island,False,True,,-1,-1,-1,SEA,,,
2806,Coast of Java,False,True,,-1,-1,-1,SEA,,,
2807,Coast of Surabaya,False,True,,-1,-1,-1,SEA,,,
2808,Straits of Lombok,False,True,,-1,-1,-1,SEA,,,
2809,Timor Sea,False,True,,-1,-1,-1,SEA,,,
2810,The Moluccas,False,True,,-1,-1,-1,SEA,,,
2811,Java Sea,False,True,,-1,-1,-1,SEA,,,
2812,Straits of Makassar,False,True,,-1,-1,-1,SEA,,,
2813,Karimata Strait,False,True,,-1,-1,-1,SEA,,,
2814,Straits of Johore,False,True,,-1,-1,-1,SEA,,,
2815,Malayan Sea,False,True,,-1,-1,-1,SEA,,,
2816,Coast of Sarawk,False,True,,-1,-1,-1,SEA,,,
2817,Mekong Delta,False,True,,-1,-1,-1,SEA,,,
2818,Gulf of Siam,False,True,,-1,-1,-1,SEA,,,
2819,Cam Rah Bay,False,True,,-1,-1,-1,SEA,,,
2820,South China Sea,False,True,,-1,-1,-1,SEA,,,
2821,Coast of Brunei,False,True,,-1,-1,-1,SEA,,,
2822,Coast of Annam,False,True,,-1,-1,-1,SEA,,,
2823,Gulf of Tonkin,False,True,,-1,-1,-1,SEA,,,
2824,Guanghou Bay,False,True,,-1,-1,-1,SEA,,,
2825,Taiwan Strait,False,True,,-1,-1,-1,SEA,,,
2826,Yang Tse Delta,False,True,,-1,-1,-1,SEA,,,
2827,Yellow Sea,False,True,,-1,-1,-1,SEA,,,
2828,Korea Bay,False,True,,-1,-1,-1,SEA,,,
2829,South Korean Sea,False,True,,-1,-1,-1,SEA,,,
2830,North Korean Sea,False,True,,-1,-1,-1,SEA,,,
2831,Coast of Olga,False,True,,-1,-1,-1,SEA,,,
2832,Tatar Straits,False,True,,-1,-1,-1,SEA,,,
2833,Amur Delta,False,True,,-1,-1,-1,SEA,,,
2834,Baj of Ayan,False,True,,-1,-1,-1,SEA,,,
2835,Bay of Komenskoie,False,True,,-1,-1,-1,SEA,,,
2836,Coast of Kamchatska,False,True,,-1,-1,-1,SEA,,,
2837,Oktothsk Sea,False,True,,-1,-1,-1,SEA,,,
2838,Coast Sahkalin,False,True,,-1,-1,-1,SEA,,,
2839,Soya Strait,False,True,,-1,-1,-1,SEA,,,
2840,Tsugaru Strait,False,True,,-1,-1,-1,SEA,,,
2841,Sea of Japan,False,True,,-1,-1,-1,SEA,,,
2842,Amakusa Sea,False,True,,-1,-1,-1,SEA,,,
2843,Setto Inland Sea,False,True,,-1,-1,-1,SEA,,,
2844,Tokai Sea,False,True,,-1,-1,-1,SEA,,,
2845,Ryukyu Islands,False,True,,-1,-1,-1,SEA,,,
2846,Luzon Strait,False,True,,-1,-1,-1,SEA,,,
2847,Paracel Islands,False,True,,-1,-1,-1,SEA,,,
2848,Manila Bay,False,True,,-1,-1,-1,SEA,,,
2849,Coast of Luzon,False,True,,-1,-1,-1,SEA,,,
2850,Gulf of Leyte,False,True,,-1,-1,-1,SEA,,,
2851,Sulu Sea,False,True,,-1,-1,-1,SEA,,,
2852,Sea of Celebes,False,True,,-1,-1,-1,SEA,,,
2853,Sea of Ternete,False,True,,-1,-1,-1,SEA,,,
2854,Sea of Banda,False,True,,-1,-1,-1,SEA,,,
2855,Philipine Sea,False,True,,-1,-1,-1,SEA,,,
2856,Palau Islands,False,True,,-1,-1,-1,SEA,,,
2857,Biak Bay,False,True,,-1,-1,-1,SEA,,,
2858,Vilian Strait,False,True,,-1,-1,-1,SEA,,,
2859,Trobrian Islands,False,True,,-1,-1,-1,SEA,,,
2860,Torres Strait,False,True,,-1,-1,-1,SEA,,,
2861,Arafuam Sea,False,True,,-1,-1,-1,SEA,,,
2862,Kolepom Bay,False,True,,-1,-1,-1,SEA,,,
2863,Gulf of Carpentaria,False,True,,-1,-1,-1,SEA,,,
2864,Great Barrier Reef,False,True,,-1,-1,-1,SEA,,,
2865,Capricorn Bay,False,True,,-1,-1,-1,SEA,,,
2866,Cape Howe,False,True,,-1,-1,-1,SEA,,,
2867,Bass Strait,False,True,,-1,-1,-1,SEA,,,
2868,Kangaroo Island,False,True,,-1,-1,-1,SEA,,,
2869,Great Australian Bight,False,True,,-1,-1,-1,SEA,,,
2870,Cape Leuwiin,False,True,,-1,-1,-1,SEA,,,
2871,Shark Bay,False,True,,-1,-1,-1,SEA,,,
2872,Northwest Cape,False,True,,-1,-1,-1,SEA,,,
2873,King Sound,False,True,,-1,-1,-1,SEA,,,
2874,Tasman Sea,False,True,,-1,-1,-1,SEA,,,
2875,Southern Tasman Sea,False,True,,-1,-1,-1,SEA,,,
2876,Cook Strait,False,True,,-1,-1,-1,SEA,,,
2877,Northern Tasman Sea,False,True,,-1,-1,-1,SEA,,,
2878,Cape Farwell,False,True,,-1,-1,-1,SEA,,,
2879,Coast of New Zealand,False,True,,-1,-1,-1,SEA,,,
2880,Cantebury Bight,False,True,,-1,-1,-1,SEA,,,
2881,Sea of Antarctica,False,True,,-1,-1,-1,SEA,,,
2882,New Caledonian Sea,False,True,,-1,-1,-1,SEA,,,
2883,Coral Sea,False,True,,-1,-1,-1,SEA,,,
2884,Gilbert Sea,False,True,,-1,-1,-1,SEA,,,
2885,Solomon Sea,False,True,,-1,-1,-1,SEA,,,
2886,Nauru Island,False,True,,-1,-1,-1,SEA,,,
2887,Melanesia Sea,False,True,,-1,-1,-1,SEA,,,
2888,Micronesia Sea,False,True,,-1,-1,-1,SEA,,,
2889,Yap Islands,False,True,,-1,-1,-1,SEA,,,
2890,Mariana Islands,False,True,,-1,-1,-1,SEA,,,
2891,Tinian Sea,False,True,,-1,-1,-1,SEA,,,
2892,Iwo Jima Sea,False,True,,-1,-1,-1,SEA,,,
2893,Taihei Ocean,False,True,,-1,-1,-1,SEA,,,
2894,The Kuriles,False,True,,-1,-1,-1,SEA,,,
2895,Bay of Uka,False,True,,-1,-1,-1,SEA,,,
2896,Bay of Oljut,False,True,,-1,-1,-1,SEA,,,
2897,Bay of Anadyr,False,True,,-1,-1,-1,SEA,,,
2898,Western Pacific #12,False,True,,-1,-1,-1,SEA,,,
2899,Horn of Africa,False,True,,-1,-1,-1,SEA,,,
2900,Coast of Pepper,False,True,,-1,-1,-1,SEA,,,
2901,Zanzibar Strait,False,True,,-1,-1,-1,SEA,,,
2902,Mozambique Channel,False,True,,-1,-1,-1,SEA,,,
2903,Diego Suarez Bay,False,True,,-1,-1,-1,SEA,,,
2904,Western Arabian Sea,False,True,,-1,-1,-1,SEA,,,
2905,Eastern Arabian Sea,False,True,,-1,-1,-1,SEA,,,
2906,The Seychelles,False,True,,-1,-1,-1,SEA,,,
2907,Coast of Tamatave,False,True,,-1,-1,-1,SEA,,,
2908,The Mascareignes,False,True,,-1,-1,-1,SEA,,,
2909,Gulf of Zambeze,False,True,,-1,-1,-1,SEA,,,
2910,Coast of Natal,False,True,,-1,-1,-1,SEA,,,
2911,Coast of Transkei,False,True,,-1,-1,-1,SEA,,,
2912,Coast of Ciskei,False,True,,-1,-1,-1,SEA,,,
2913,Cape of Good Hope,False,True,,-1,-1,-1,SEA,,,
2914,Coast of Namibia,False,True,,-1,-1,-1,SEA,,,
2915,Coast of Angola,False,True,,-1,-1,-1,SEA,,,
2916,Gulf of Kongo,False,True,,-1,-1,-1,SEA,,,
2917,Coast of Cameroon,False,True,,-1,-1,-1,SEA,,,
2918,Gulf of Nigeria,False,True,,-1,-1,-1,SEA,,,
2919,Ivory Coast,False,True,,-1,-1,-1,SEA,,,
2920,Gold Coast,False,True,,-1,-1,-1,SEA,,,
2921,Coast of Gamvia,False,True,,-1,-1,-1,SEA,,,
2922,Coast of Guinea,False,True,,-1,-1,-1,SEA,,,
2923,Maueretanian Coast,False,True,,-1,-1,-1,SEA,,,
2924,Canarian Sea,False,True,,-1,-1,-1,SEA,,,
2925,Coast of Morocco,False,True,,-1,-1,-1,SEA,,,
2926,Jan Mayen Sea,False,True,,-1,-1,-1,SEA,,,
2927,Spitzberg Sea,False,True,,-1,-1,-1,SEA,,,
2928,Icelandic Sea,False,True,,-1,-1,-1,SEA,,,
2929,Shetland Straits,False,True,,-1,-1,-1,SEA,,,
2930,Coast of Iceland,False,True,,-1,-1,-1,SEA,,,
2931,Northeastern Atlantic,False,True,,-1,-1,-1,SEA,,,
2932,Rockall,False,True,,-1,-1,-1,SEA,,,
2933,Denmark Strait,False,True,,-1,-1,-1,SEA,,,
2934,Eastern Coast of Greenland,False,True,,-1,-1,-1,SEA,,,
2935,Western Coast of Greenland,False,True,,-1,-1,-1,SEA,,,
2936,Labrador Strait,False,True,,-1,-1,-1,SEA,,,
2937,Baffin Bay,False,True,,-1,-1,-1,SEA,,,
2938,Hudson Straits,False,True,,-1,-1,-1,SEA,,,
2939,James Bay,False,True,,-1,-1,-1,SEA,,,
2940,Western Hudson Bay,False,True,,-1,-1,-1,SEA,,,
2941,Eastern Hudson Bay,False,True,,-1,-1,-1,SEA,,,
2942,Foxe Bassin,False,True,,-1,-1,-1,SEA,,,
2943,Gulf of St. Lawrence,False,True,,-1,-1,-1,SEA,,,
2944,Cabot Strait,False,True,,-1,-1,-1,SEA,,,
2945,Bay of Fundy,False,True,,-1,-1,-1,SEA,,,
2946,Strait of Belle Isle,False,True,,-1,-1,-1,SEA,,,
2947,Fortune Bay,False,True,,-1,-1,-1,SEA,,,
2948,Notre Dame Bay,False,True,,-1,-1,-1,SEA,,,
2949,Labrador Sea,False,True,,-1,-1,-1,SEA,,,
2950,Greenland Sea,False,True,,-1,-1,-1,SEA,,,
2951,Northern Atlantic,False,True,,-1,-1,-1,SEA,,,
2952,Masschusetts Bay,False,True,,-1,-1,-1,SEA,,,
2953,Chesapaeake Bay,False,True,,-1,-1,-1,SEA,,,
2954,Cape Hatteras,False,True,,-1,-1,-1,SEA,,,
2955,Coast of Carolina,False,True,,-1,-1,-1,SEA,,,
2956,Coast of Florida,False,True,,-1,-1,-1,SEA,,,
2957,Sea of Sargassos,False,True,,-1,-1,-1,SEA,,,
2958,Florida Straits,False,True,,-1,-1,-1,SEA,,,
2959,Apalachee Bay,False,True,,-1,-1,-1,SEA,,,
2960,Mobile Bay,False,True,,-1,-1,-1,SEA,,,
2961,Galveston Bay,False,True,,-1,-1,-1,SEA,,,
2962,Tampico Bay,False,True,,-1,-1,-1,SEA,,,
2963,Yucatan Sea,False,True,,-1,-1,-1,SEA,,,
2964,Gulf of Mexico,False,True,,-1,-1,-1,SEA,,,
2965,Yucatan Channel,False,True,,-1,-1,-1,SEA,,,
2966,Belize Bay,False,True,,-1,-1,-1,SEA,,,
2967,Moscitos Coast,False,True,,-1,-1,-1,SEA,,,
2968,Gulf of Darien,False,True,,-1,-1,-1,SEA,,,
2969,Jamica Channel,False,True,,-1,-1,-1,SEA,,,
2970,Central Carribean,False,True,,-1,-1,-1,SEA,,,
2971,Northwestern Carribean,False,True,,-1,-1,-1,SEA,,,
2972,Venezualan Gulf,False,True,,-1,-1,-1,SEA,,,
2973,Venezuelan Sea,False,True,,-1,-1,-1,SEA,,,
2974,Eastern Carribean,False,True,,-1,-1,-1,SEA,,,
2975,Windward Islands,False,True,,-1,-1,-1,SEA,,,
2976,Lesser Antilles,False,True,,-1,-1,-1,SEA,,,
2977,Turks & Caicos Sea,False,True,,-1,-1,-1,SEA,,,
2978,Coast of Cuba,False,True,,-1,-1,-1,SEA,,,
2979,Coast of Hispaniola,False,True,,-1,-1,-1,SEA,,,
2980,Guyana Coast,False,True,,-1,-1,-1,SEA,,,
2981,Bay of Belem,False,True,,-1,-1,-1,SEA,,,
2982,Amazonas Gulf,False,True,,-1,-1,-1,SEA,,,
2983,Coast of Brazil,False,True,,-1,-1,-1,SEA,,,
